Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
410,43321.7120,1.93e+11,1.0,1566.215010340813,1.39e+05,452046.01298765594,512.1095766589403,8.916296474383608e-06,0.4104406900785009,0.1011488026703611,3.365991539161607,0.0,1180.0,
411,43370.4800,1.95e+11,1.0,1551.931680843555,1.39e+05,450180.6481829429,518.0224858045915,8.737718921669225e-06,0.41123103045771897,0.100914506926019,3.3682032271392726,0.0,1180.0,
412,43423.0370,1.94e+11,1.0,1551.052374672413,1.39e+05,449871.2760621762,518.5267520168323,8.726757737155691e-06,0.4109216184290654,0.10093691465561214,3.3698681924522997,0.0,1180.0,
413,43475.3250,1.94e+11,1.0,1551.7742164186518,1.39e+05,449959.26588775485,518.133448764669,8.716336472141488e-06,0.4109141361056069,0.10093262629322886,3.3696127270314915,0.0,1180.0,
414,43526.4950,1.94e+11,1.0,1555.1477917882307,1.39e+05,450197.6138429716,516.6963699328337,8.68916061468411e-06,0.4104626195999201,0.1009950813897733,3.3702125360516493,0.0,1180.0,
415,43576.7850,1.92e+11,1.0,1556.115819160512,1.39e+05,449953.357616444,517.6764901080695,8.575433564570058e-06,0.4097822255624679,0.1011800319051667,3.373010976535664,0.0,1180.0,
416,43625.8160,1.91e+11,1.0,1552.955994812399,1.39e+05,448653.85839743866,520.610599696356,8.497852586761502e-06,0.4086624684563681,0.10134389586161435,3.3793551193708518,0.0,1180.0,
417,43678.3960,1.92e+11,1.0,1548.1988741497005,1.39e+05,447830.42222032463,522.7150048472746,8.397197706309595e-06,0.40888885844239375,0.10126109184005305,3.380359650450106,0.0,1180.0,
418,43720.5210,1.92e+11,1.0,1545.2961735616818,1.39e+05,447048.67684666486,525.2574647447201,8.324232140650798e-06,0.4087777942298686,0.1013352186234999,3.3823657012905173,0.0,1180.0,
419,43758.8110,1.94e+11,1.0,1540.289597714279,1.40e+05,446631.37136415846,527.826700737436,8.230057768329761e-06,0.40995859617250474,0.1012217058570398,3.379601030004949,0.0,1180.0,
420,43807.1800,1.93e+11,1.0,1541.2173746104618,1.40e+05,446755.32298318273,527.4693359436292,8.218236678367058e-06,0.4097706554633857,0.10125588817922311,3.380000501925058,0.0,1180.0,
421,43855.1410,1.96e+11,1.0,1533.9346261375015,1.40e+05,446308.5060972039,530.7639031142946,8.159809450468914e-06,0.4110642506118605,0.10111481419641936,3.3774718963209454,0.0,1180.0,
422,43898.7130,1.96e+11,1.0,1529.6760022932679,1.40e+05,445445.8701186018,533.8475187460126,8.140637077244986e-06,0.4109963599547938,0.10118052149492732,3.3797740646252548,0.0,1180.0,
423,43938.5360,1.95e+11,1.0,1530.5284935658265,1.40e+05,445347.50775847735,533.8623860060972,8.133169585336928e-06,0.4106504846184687,0.10124314539202167,3.38099376572037,0.0,1180.0,
424,43986.3960,1.96e+11,1.0,1529.350057285933,1.40e+05,445250.2145778828,534.5420522024795,8.131473321639236e-06,0.41098736249504214,0.10121685507114082,3.380126471275204,0.0,1180.0,
425,44031.7560,1.96e+11,1.0,1528.1730278706416,1.40e+05,445162.2876497783,535.1406618244744,8.123237148093809e-06,0.41109085002651263,0.10121170275534763,3.380157401867808,0.0,1180.0,
426,44079.4170,1.96e+11,1.0,1528.1730278706416,1.40e+05,445162.2876497783,535.1406618244744,8.123237148093809e-06,0.41109085002651263,0.10121170275534763,3.380157401867808,0.0,1180.0,
427,44126.5650,1.96e+11,1.0,1528.1730278706416,1.40e+05,445162.2876497783,535.1406618244744,8.123237148093809e-06,0.41109085002651263,0.10121170275534763,3.380157401867808,0.0,1180.0,
428,44178.1110,1.96e+11,1.0,1528.394239284868,1.40e+05,445188.0898906436,534.9697245755417,8.123122091634218e-06,0.4110805563024583,0.10120669691080615,3.380096736614474,0.0,1180.0,
429,44226.4290,1.96e+11,1.0,1527.9163707662847,1.40e+05,445158.9953131255,535.2320690609099,8.12152091825849e-06,0.4111704907146485,0.10120156505762712,3.379921269399414,0.0,1180.0,
430,44270.1320,1.96e+11,1.0,1527.9163707662847,1.40e+05,445158.9953131255,535.2320690609099,8.12152091825849e-06,0.4111704907146485,0.10120156505762712,3.379921269399414,0.0,1180.0,
431,44322.0150,1.96e+11,1.0,1528.2238841960686,1.40e+05,445194.9404743494,535.1735911091732,8.11890945926764e-06,0.4111310331512112,0.10121560991919692,3.3799756721105583,0.0,1180.0,
432,44371.1720,1.96e+11,1.0,1528.632713527682,1.40e+05,445276.18526606937,534.9601982900119,8.115575150746642e-06,0.41111450323942356,0.10122030211699899,3.3798621602222183,0.0,1180.0,
433,44422.0310,1.96e+11,1.0,1528.5280849593019,1.40e+05,445302.84311837197,535.0683356314219,8.110707222721057e-06,0.41119271165167426,0.10122087742525768,3.3795858206348903,0.0,1180.0,
434,44474.1810,1.96e+11,1.0,1528.131459961659,1.40e+05,445349.934809966,535.4942785778835,8.102960898230303e-06,0.4113395207637026,0.10123680601681803,3.3791626977323297,0.0,1180.0,
435,44524.0620,1.96e+11,1.0,1527.9569908468372,1.40e+05,445522.2165781361,535.8060144597039,8.09028077070212e-06,0.4116130425595843,0.10124811503313103,3.378097681128983,0.0,1180.0,
436,44577.0110,1.97e+11,1.0,1528.381158162954,1.40e+05,445696.38026999217,535.8583021129607,8.076508379917877e-06,0.41175962727540644,0.10127069165168046,3.3773438048657596,0.0,1180.0,
437,44630.0990,1.97e+11,1.0,1527.4699619735866,1.40e+05,445701.3479888721,536.4305765547256,8.07215974580944e-06,0.4120083289311426,0.10126557230234026,3.3766875339758635,0.0,1180.0,
438,44679.7980,1.97e+11,1.0,1527.4387886119994,1.40e+05,445938.77750687307,536.8159548987467,8.052879138447886e-06,0.4123802697959704,0.10128493244246525,3.375183352133812,0.0,1180.0,
439,44732.7700,1.98e+11,1.0,1527.5209960955992,1.40e+05,446156.5818496486,537.2387268690243,8.04702631626563e-06,0.41264596460036107,0.10132275786826642,3.374092235437294,0.0,1180.0,
440,44787.6980,1.98e+11,1.0,1526.9031637933444,1.40e+05,446263.18222496344,537.9346025674085,8.031138987302014e-06,0.4129869409510488,0.10133925849408253,3.3729587763421267,0.0,1180.0,
441,44840.8050,2.00e+11,1.0,1526.7497313675412,1.40e+05,447130.8904746659,539.7404213899963,7.997782030356618e-06,0.4143173058693572,0.10145077851362047,3.3676588427974194,0.0,1180.0,
442,44890.3780,2.00e+11,1.0,1528.7153950183929,1.40e+05,447725.78057744907,539.889360875874,7.882782817049208e-06,0.4149071042991562,0.10152777833240256,3.364546072775602,0.0,1180.0,
443,44941.7780,2.01e+11,1.0,1529.2006004164323,1.40e+05,448171.41054636525,540.6233259592748,7.851392989009478e-06,0.4155472929618591,0.10159080661010478,3.3618194714698486,0.0,1180.0,
444,44991.8620,2.02e+11,1.0,1532.7147551778162,1.41e+05,449010.4038759087,540.3085000961684,7.803333948835695e-06,0.41614919182032245,0.10171180634361951,3.3581891073370165,0.0,1180.0,
445,45041.8660,2.01e+11,1.0,1532.9000625397898,1.40e+05,448961.3899839495,539.9576541021784,7.782625329278741e-06,0.41594556276805106,0.1017085864275939,3.3589824791503653,0.0,1180.0,
446,45084.3670,2.02e+11,1.0,1533.9177263730867,1.40e+05,449291.4909563799,540.0126826536278,7.771699630257058e-06,0.4162392290016161,0.10175503066135336,3.3574611557995313,0.0,1180.0,
447,45123.7210,2.03e+11,1.0,1534.6488779155138,1.41e+05,450256.2937713959,541.3827284366705,7.720182805323974e-06,0.4174982666229423,0.1018843049798687,3.352222685117283,0.0,1180.0,
448,45163.8190,2.03e+11,1.0,1535.9123721411302,1.41e+05,450591.56597085064,541.2247190876635,7.718341694717164e-06,0.4176800711091587,0.10193713791232784,3.3510995260861347,0.0,1180.0,
449,45204.4860,2.03e+11,1.0,1535.4883100348102,1.41e+05,450493.8645775183,541.2956496966988,7.718014958436209e-06,0.4176254818593489,0.1019230111403644,3.351458670750179,0.0,1180.0,
450,45250.6840,2.03e+11,1.0,1535.4697098976592,1.41e+05,450470.3378055921,541.29004060154,7.715178347188671e-06,0.41762239173783733,0.10191750577798483,3.3514696001269177,0.0,1180.0,
451,45301.5640,2.03e+11,1.0,1535.700449406607,1.41e+05,450514.83584647777,541.244297640234,7.713216628540905e-06,0.4176519304528238,0.10192314151760028,3.3512829405557323,0.0,1180.0,
452,45342.4140,2.03e+11,1.0,1533.7805302084266,1.41e+05,449918.6802993432,541.4458116556375,7.698301511732665e-06,0.417377685379273,0.10182151067021936,3.353011514819263,0.0,1180.0,
453,45390.5600,2.03e+11,1.0,1532.4234847819007,1.41e+05,449623.7362248156,541.7647639740578,7.68703055892939e-06,0.417314263801177,0.10177008608741037,3.353724365365144,0.0,1180.0,
454,45431.5120,2.03e+11,1.0,1529.9209197797456,1.41e+05,449053.9539804984,542.313084641102,7.674986508480255e-06,0.4171546908060345,0.10167294329497747,3.3551965217596273,0.0,1180.0,
455,45467.1170,2.03e+11,1.0,1530.0235548000437,1.41e+05,449084.7393422724,542.3109165402611,7.671795995799713e-06,0.4171767242601961,0.10167753244620052,3.3550670126117836,0.0,1180.0,
456,45504.9920,2.03e+11,1.0,1528.3122464925655,1.41e+05,448662.60824259743,542.6512853248137,7.669389904568351e-06,0.4170343387926456,0.1016061648903635,3.3561825742127076,0.0,1180.0,
457,45546.9080,2.03e+11,1.0,1529.419873520827,1.41e+05,448935.3536497123,542.4386652117121,7.669154549040282e-06,0.4171280476202729,0.10165233160677423,3.3554456769098424,0.0,1180.0,
458,45582.8840,2.03e+11,1.0,1529.300893565919,1.41e+05,448906.4016047123,542.4643175336544,7.669078955987663e-06,0.4171180189640541,0.10164749447157764,3.3555178612911067,0.0,1180.0,
459,45620.7470,2.03e+11,1.0,1529.1646482543742,1.41e+05,448871.07033734,542.4887943861303,7.66880408805809e-06,0.41710646653392597,0.10164139458085342,3.3556123741315007,0.0,1180.0,
460,45666.7990,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
461,45712.2300,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
462,45764.9930,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
463,45814.0580,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
464,45857.0120,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
465,45906.4200,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
466,45949.1590,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
467,46001.4790,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
468,46050.5280,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
469,46096.8760,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
470,46147.0480,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
471,46194.5410,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
472,46247.7630,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
473,46301.5840,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
474,46350.0810,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
475,46402.2020,2.03e+11,1.0,1529.0046608979203,1.41e+05,448837.55323263176,542.522736144191,7.66873780250049e-06,0.41709522129760046,0.10163591191007676,3.3557125377767405,0.0,1180.0,
